,Unnamed: 0,UDI,Machine_Id,Machine_type,Air_Temp_K,Process_Temp_K, Rotational_Speed_RPM,Torque_Nm,Tool_Wear_Min,Machine_Failure,Tool_Wear_Failure,Heat_Dissipation_Failure,Power_Failure,Overstrain_Failure,Random_Failure,temperature_diff,Total_failure_count,Torque_Category,RPM_type,Tool_Wear_type,High_Risk_flag
4484,4484,4485,M19344,M,302.6,310.4,1451,43.1,35,0,0,0,0,0,0,7.7999999999999545,0,Medium,Medium,Low,No
4485,4485,4486,L51665,L,302.7,310.4,1542,35.7,38,0,0,0,0,0,0,7.699999999999989,0,Medium,Medium,Low,No
4486,4486,4487,M19346,M,302.6,310.5,1965,20.2,40,0,0,0,0,0,0,7.899999999999977,0,Low,High,Low,No
4487,4487,4488,L51667,L,302.5,310.5,1436,36.5,43,0,0,0,0,0,0,8.0,0,Medium,Medium,Low,No
4488,4488,4489,M19348,M,302.5,310.4,1509,37.6,45,0,0,0,0,0,0,7.899999999999977,0,Medium,Medium,Low,No
4489,4489,4490,L51669,L,302.5,310.4,1487,40.2,48,0,0,0,0,0,0,7.899999999999977,0,Medium,Medium,Low,No
4490,4490,4491,L51670,L,302.5,310.4,1967,20.3,50,0,0,0,0,0,0,7.899999999999977,0,Low,High,Low,No
4491,4491,4492,H33905,H,302.6,310.4,1409,53.3,52,0,0,0,0,0,0,7.7999999999999545,0,High,Medium,Low,No
4492,4492,4493,M19352,M,302.6,310.5,1420,56.4,57,0,0,0,0,0,0,7.899999999999977,0,High,Medium,Low,No
4493,4493,4494,L51673,L,302.7,310.5,1511,37.7,60,0,0,0,0,0,0,7.800000000000011,0,Medium,Medium,Low,No
4494,4494,4495,H33908,H,302.6,310.4,1649,30.1,62,0,0,0,0,0,0,7.7999999999999545,0,Medium,Medium,Low,No
4495,4495,4496,L51675,L,302.6,310.4,1359,57.2,67,1,0,1,0,0,0,7.7999999999999545,1,High,Medium,Low,No
4496,4496,4497,M19356,M,302.5,310.4,1605,36.0,69,0,0,0,0,0,0,7.899999999999977,0,Medium,Medium,Low,No
4497,4497,4498,L51677,L,302.5,310.3,1523,36.0,72,0,0,0,0,0,0,7.800000000000011,0,Medium,Medium,Low,No
4498,4498,4499,H33912,H,302.6,310.4,1614,36.0,74,0,0,0,0,0,0,7.7999999999999545,0,Medium,Medium,Low,No
4499,4499,4500,H33913,H,302.6,310.3,1721,27.4,79,0,0,0,0,0,0,7.699999999999989,0,Medium,High,Low,No
4500,4500,4501,L51680,L,302.6,310.4,1638,36.2,84,0,0,0,0,0,0,7.7999999999999545,0,Medium,Medium,Medium,No
4501,4501,4502,L51681,L,302.5,310.2,1307,54.0,86,1,0,1,0,0,0,7.699999999999989,1,High,Medium,Medium,No
4502,4502,4503,L51682,L,302.4,310.2,1642,28.3,88,0,0,0,0,0,0,7.800000000000011,0,Medium,Medium,Medium,No
4503,4503,4504,M19363,M,302.5,310.2,1751,30.5,90,0,0,0,0,0,0,7.699999999999989,0,Medium,High,Medium,No
4504,4504,4505,L51684,L,302.4,310.1,1645,31.6,93,0,0,0,0,0,0,7.7000000000000455,0,Medium,Medium,Medium,No
4505,4505,4506,L51685,L,302.4,310.1,1426,46.8,95,0,0,0,0,0,0,7.7000000000000455,0,High,Medium,Medium,No
4506,4506,4507,M19366,M,302.4,310.1,1520,36.6,97,0,0,0,0,0,0,7.7000000000000455,0,Medium,Medium,Medium,No
4507,4507,4508,L51687,L,302.4,310.1,1709,31.8,100,0,0,0,0,0,0,7.7000000000000455,0,Medium,High,Medium,No
4508,4508,4509,L51688,L,302.4,310.0,1426,46.6,102,0,0,0,0,0,0,7.600000000000023,0,High,Medium,Medium,No
4509,4509,4510,L51689,L,302.4,310.1,1429,43.7,104,0,0,0,0,0,0,7.7000000000000455,0,Medium,Medium,Medium,No
4510,4510,4511,L51690,L,302.4,310.2,1346,62.4,106,1,0,1,0,0,0,7.800000000000011,1,High,Medium,Medium,No
4511,4511,4512,L51691,L,302.5,310.2,1454,43.0,108,0,0,0,0,0,0,7.699999999999989,0,Medium,Medium,Medium,No
4512,4512,4513,M19372,M,302.5,310.3,1411,49.5,110,0,0,0,0,0,0,7.800000000000011,0,High,Medium,Medium,No
4513,4513,4514,L51693,L,302.4,310.3,1900,24.4,113,0,0,0,0,0,0,7.900000000000034,0,Low,High,Medium,No
4514,4514,4515,L51694,L,302.4,310.3,1479,36.2,115,0,0,0,0,0,0,7.900000000000034,0,Medium,Medium,Medium,No
4515,4515,4516,L51695,L,302.5,310.4,1415,48.2,117,0,0,0,0,0,0,7.899999999999977,0,High,Medium,Medium,No
4516,4516,4517,L51696,L,302.5,310.3,1539,39.0,119,0,0,0,0,0,0,7.800000000000011,0,Medium,Medium,Medium,No
4517,4517,4518,L51697,L,302.4,310.3,1520,31.6,121,0,0,0,0,0,0,7.900000000000034,0,Medium,Medium,Medium,No
4518,4518,4519,L51698,L,302.4,310.3,1480,45.8,123,0,0,0,0,0,0,7.900000000000034,0,High,Medium,Medium,No
4519,4519,4520,L51699,L,302.4,310.4,1666,29.7,125,0,0,0,0,0,0,8.0,0,Medium,High,Medium,No
4520,4520,4521,L51700,L,302.4,310.4,1456,47.6,127,0,0,0,0,0,0,8.0,0,High,Medium,Medium,No
4521,4521,4522,L51701,L,302.4,310.4,1865,23.9,129,0,0,0,0,0,0,8.0,0,Low,High,Medium,No
4522,4522,4523,M19382,M,302.5,310.5,1918,21.6,131,0,0,0,0,0,0,8.0,0,Low,High,High,No
4523,4523,4524,L51703,L,302.5,310.4,1488,48.4,134,0,0,0,0,0,0,7.899999999999977,0,High,Medium,High,No
4524,4524,4525,M19384,M,302.5,310.5,1527,38.8,136,0,0,0,0,0,0,8.0,0,Medium,Medium,High,No
4525,4525,4526,M19385,M,302.4,310.4,1463,42.2,139,0,0,0,0,0,0,8.0,0,Medium,Medium,High,No
4526,4526,4527,L51706,L,302.4,310.4,1521,38.5,142,0,0,0,0,0,0,8.0,0,Medium,Medium,High,No
4527,4527,4528,M19387,M,302.4,310.5,1372,45.7,144,1,0,1,0,0,0,8.100000000000023,1,High,Medium,High,No
4528,4528,4529,L51708,L,302.5,310.5,1507,39.5,147,0,0,0,0,0,0,8.0,0,Medium,Medium,High,No
4529,4529,4530,M19389,M,302.4,310.4,1586,34.3,149,0,0,0,0,0,0,8.0,0,Medium,Medium,High,No
4530,4530,4531,L51710,L,302.5,310.4,1487,42.0,152,0,0,0,0,0,0,7.899999999999977,0,Medium,Medium,High,No
4531,4531,4532,L51711,L,302.5,310.5,1520,41.2,154,0,0,0,0,0,0,8.0,0,Medium,Medium,High,No
4532,4532,4533,H33946,H,302.5,310.4,1422,41.9,156,0,0,0,0,0,0,7.899999999999977,0,Medium,Medium,High,No
4533,4533,4534,M19393,M,302.4,310.3,1375,52.5,161,1,0,1,0,0,0,7.900000000000034,1,High,Medium,High,No
4534,4534,4535,L51714,L,302.4,310.2,1633,28.0,164,0,0,0,0,0,0,7.800000000000011,0,Medium,Medium,High,No
4535,4535,4536,L51715,L,302.4,310.2,1503,36.2,166,0,0,0,0,0,0,7.800000000000011,0,Medium,Medium,High,No
4536,4536,4537,L51716,L,302.4,310.2,1351,45.1,168,1,0,1,0,0,0,7.800000000000011,1,High,Medium,High,No
4537,4537,4538,L51717,L,302.3,310.2,1548,35.3,170,0,0,0,0,0,0,7.899999999999977,0,Medium,Medium,High,No
4538,4538,4539,L51718,L,302.4,310.3,1923,23.3,172,0,0,0,0,0,0,7.900000000000034,0,Low,High,High,No
4539,4539,4540,L51719,L,302.5,310.3,1592,32.6,174,0,0,0,0,0,0,7.800000000000011,0,Medium,Medium,High,No
4540,4540,4541,M19400,M,302.5,310.4,1580,35.6,176,0,0,0,0,0,0,7.899999999999977,0,Medium,Medium,High,No
4541,4541,4542,L51721,L,302.5,310.4,1427,46.8,179,0,0,0,0,0,0,7.899999999999977,0,High,Medium,High,No
4542,4542,4543,M19402,M,302.5,310.4,1581,32.7,181,0,0,0,0,0,0,7.899999999999977,0,Medium,Medium,High,No
4543,4543,4544,M19403,M,302.6,310.5,1542,39.9,184,0,0,0,0,0,0,7.899999999999977,0,Medium,Medium,High,No
4544,4544,4545,L51724,L,302.5,310.4,1349,55.1,187,1,0,1,0,0,0,7.899999999999977,1,High,Medium,High,No
4545,4545,4546,L51725,L,302.5,310.5,1463,43.0,189,0,0,0,0,0,0,8.0,0,Medium,Medium,High,No
4546,4546,4547,M19406,M,302.5,310.4,1429,43.2,191,0,0,0,0,0,0,7.899999999999977,0,Medium,Medium,High,No
4547,4547,4548,M19407,M,302.5,310.4,1451,53.6,194,0,0,0,0,0,0,7.899999999999977,0,High,Medium,High,No
4548,4548,4549,L51728,L,302.6,310.5,1511,37.2,197,0,0,0,0,0,0,7.899999999999977,0,Medium,Medium,High,No
4549,4549,4550,L51729,L,302.6,310.6,1549,37.5,199,0,0,0,0,0,0,8.0,0,Medium,Medium,High,No
4550,4550,4551,M19410,M,302.5,310.5,1507,40.2,201,0,0,0,0,0,0,8.0,0,Medium,Medium,High,No
4551,4551,4552,M19411,M,302.6,310.5,1524,33.7,204,0,0,0,0,0,0,7.899999999999977,0,Medium,Medium,High,No
4552,4552,4553,M19412,M,302.7,310.5,1880,22.7,207,0,0,0,0,0,0,7.800000000000011,0,Low,High,High,No
4553,4553,4554,L51733,L,302.6,310.5,1461,45.4,0,0,0,0,0,0,0,7.899999999999977,0,High,Medium,Low,No
4554,4554,4555,L51734,L,302.6,310.5,1748,28.2,2,0,0,0,0,0,0,7.899999999999977,0,Medium,High,Low,No
4555,4555,4556,L51735,L,302.7,310.6,1690,26.7,4,0,0,0,0,0,0,7.900000000000034,0,Medium,High,Low,No
4556,4556,4557,M19416,M,302.7,310.6,1349,51.2,6,1,0,1,0,0,0,7.900000000000034,1,High,Medium,Low,No
4557,4557,4558,L51737,L,302.7,310.6,1686,26.3,9,0,0,0,0,0,0,7.900000000000034,0,Medium,High,Low,No
4558,4558,4559,L51738,L,302.7,310.7,1369,47.5,11,1,0,1,0,0,0,8.0,1,High,Medium,Low,No
4559,4559,4560,L51739,L,302.7,310.7,1433,43.7,13,0,0,0,0,0,0,8.0,0,Medium,Medium,Low,No
4560,4560,4561,L51740,L,302.7,310.7,1597,41.9,15,0,0,0,0,0,0,8.0,0,Medium,Medium,Low,No
4561,4561,4562,L51741,L,302.9,310.8,1610,32.2,17,0,0,0,0,0,0,7.900000000000034,0,Medium,Medium,Low,No
4562,4562,4563,L51742,L,302.7,310.7,1398,57.7,19,0,0,0,0,0,0,8.0,0,High,Medium,Low,No
4563,4563,4564,L51743,L,302.7,310.7,1977,20.0,21,0,0,0,0,0,0,8.0,0,Low,High,Low,No
4564,4564,4565,L51744,L,302.8,310.8,1516,39.5,23,0,0,0,0,0,0,8.0,0,Medium,Medium,Low,No
4565,4565,4566,H33979,H,302.7,310.8,1275,55.0,25,1,0,1,0,0,0,8.100000000000023,1,High,Medium,Low,No
4566,4566,4567,L51746,L,302.8,310.8,1402,50.5,30,0,0,0,0,0,0,8.0,0,High,Medium,Low,No
4567,4567,4568,M19427,M,302.8,310.8,1451,44.7,32,0,0,0,0,0,0,8.0,0,Medium,Medium,Low,No
4568,4568,4569,M19428,M,302.7,310.8,1555,36.1,35,0,0,0,0,0,0,8.100000000000023,0,Medium,Medium,Low,No
4569,4569,4570,L51749,L,302.8,310.9,1636,35.0,38,0,0,0,0,0,0,8.099999999999966,0,Medium,Medium,Low,No
4570,4570,4571,L51750,L,302.8,310.9,1312,52.2,40,1,0,1,0,0,0,8.099999999999966,1,High,Medium,Low,No
4571,4571,4572,L51751,L,302.8,310.9,1708,29.8,42,0,0,0,0,0,0,8.099999999999966,0,Medium,High,Low,No
4572,4572,4573,M19432,M,302.9,311.0,1556,36.5,44,0,0,0,0,0,0,8.100000000000023,0,Medium,Medium,Low,No
4573,4573,4574,H33987,H,302.8,311.0,1436,43.5,47,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,Low,No
4574,4574,4575,M19434,M,302.9,311.0,1402,40.7,52,0,0,0,0,0,0,8.100000000000023,0,Medium,Medium,Low,No
4575,4575,4576,M19435,M,302.9,311.0,1437,49.9,55,0,0,0,0,0,0,8.100000000000023,0,High,Medium,Low,No
4576,4576,4577,M19436,M,302.9,311.1,1926,21.8,58,0,0,0,0,0,0,8.200000000000045,0,Low,High,Low,No
4577,4577,4578,L51757,L,303.0,311.2,1800,23.7,61,0,0,0,0,0,0,8.199999999999989,0,Low,High,Low,No
4578,4578,4579,L51758,L,303.0,311.2,1641,32.6,63,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,Low,No
4579,4579,4580,L51759,L,303.0,311.2,1374,48.2,65,1,0,1,0,0,0,8.199999999999989,1,High,Medium,Low,No
4580,4580,4581,L51760,L,303.0,311.2,1494,37.0,67,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,Low,No
4581,4581,4582,L51761,L,303.0,311.2,1601,32.9,69,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,Low,No
4582,4582,4583,L51762,L,302.9,311.2,1634,36.9,71,0,0,0,0,0,0,8.300000000000011,0,Medium,Medium,Low,No
4583,4583,4584,M19443,M,302.9,311.2,1467,37.7,73,0,0,0,0,0,0,8.300000000000011,0,Medium,Medium,Low,No
4584,4584,4585,L51764,L,302.8,311.1,1550,32.3,76,0,0,0,0,0,0,8.300000000000011,0,Medium,Medium,Low,No
4585,4585,4586,L51765,L,302.8,311.1,1563,32.2,78,0,0,0,0,0,0,8.300000000000011,0,Medium,Medium,Low,No
4586,4586,4587,L51766,L,302.7,310.9,1395,48.3,80,0,0,0,0,0,0,8.199999999999989,0,High,Medium,Low,No
4587,4587,4588,M19447,M,302.8,311.0,1507,33.4,82,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,Medium,No
4588,4588,4589,L51768,L,302.8,311.0,1564,38.5,85,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,Medium,No
4589,4589,4590,L51769,L,302.8,311.1,1721,30.0,87,0,0,0,0,0,0,8.300000000000011,0,Medium,High,Medium,No
4590,4590,4591,L51770,L,302.8,311.1,1456,36.1,89,0,0,0,0,0,0,8.300000000000011,0,Medium,Medium,Medium,No
4591,4591,4592,H34005,H,302.9,311.2,2102,17.8,91,0,0,0,0,0,0,8.300000000000011,0,Low,High,Medium,No
4592,4592,4593,L51772,L,302.9,311.1,1555,33.9,96,0,0,0,0,0,0,8.200000000000045,0,Medium,Medium,Medium,No
4593,4593,4594,L51773,L,303.0,311.2,1409,41.9,98,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,Medium,No
4594,4594,4595,M19454,M,303.0,311.2,1387,41.4,100,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,Medium,No
4595,4595,4596,M19455,M,303.0,311.2,1460,43.9,103,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,Medium,No
4596,4596,4597,L51776,L,303.0,311.2,1361,47.6,106,1,0,1,0,0,0,8.199999999999989,1,High,Medium,Medium,No
4597,4597,4598,M19457,M,303.0,311.1,1490,43.0,108,0,0,0,0,0,0,8.100000000000023,0,Medium,Medium,Medium,No
4598,4598,4599,L51778,L,303.1,311.2,1399,49.2,111,0,0,0,0,0,0,8.099999999999966,0,High,Medium,Medium,No
4599,4599,4600,L51779,L,303.1,311.1,1420,55.8,113,0,0,0,0,0,0,8.0,0,High,Medium,Medium,No
4600,4600,4601,L51780,L,303.0,311.0,1359,44.2,115,1,0,1,0,0,0,8.0,1,Medium,Medium,Medium,No
4601,4601,4602,M19461,M,303.0,311.1,1372,54.3,117,1,0,1,0,0,0,8.100000000000023,1,High,Medium,Medium,No
4602,4602,4603,M19462,M,303.0,311.0,1409,41.7,120,0,0,0,0,0,0,8.0,0,Medium,Medium,Medium,No
4603,4603,4604,H34017,H,302.9,311.0,1452,58.3,123,0,0,0,0,0,0,8.100000000000023,0,High,Medium,Medium,No
4604,4604,4605,L51784,L,302.9,311.0,1820,24.6,128,0,0,0,0,0,0,8.100000000000023,0,Low,High,Medium,No
4605,4605,4606,H34019,H,302.9,311.0,1469,48.7,130,0,0,0,0,0,0,8.100000000000023,0,High,Medium,Medium,No
4606,4606,4607,L51786,L,302.9,311.1,1556,45.3,135,0,0,0,0,0,0,8.200000000000045,0,High,Medium,High,No
4607,4607,4608,L51787,L,303.0,311.1,1980,20.2,137,0,0,0,0,0,0,8.100000000000023,0,Low,High,High,No
4608,4608,4609,M19468,M,303.0,311.2,1519,38.0,139,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,High,No
4609,4609,4610,L51789,L,303.0,311.2,1456,44.0,142,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,High,No
4610,4610,4611,L51790,L,303.1,311.2,1394,45.3,144,0,0,0,0,0,0,8.099999999999966,0,High,Medium,High,No
4611,4611,4612,L51791,L,303.0,311.3,1365,56.2,146,1,0,1,0,0,0,8.300000000000011,1,High,Medium,High,No
4612,4612,4613,L51792,L,303.0,311.3,2194,16.5,148,0,0,0,0,0,0,8.300000000000011,0,Low,High,High,No
4613,4613,4614,L51793,L,303.1,311.3,1403,55.6,150,0,0,0,0,0,0,8.199999999999989,0,High,Medium,High,No
4614,4614,4615,H34028,H,303.0,311.2,1503,37.0,152,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,High,No
4615,4615,4616,L51795,L,303.0,311.3,1793,29.3,157,0,0,0,0,0,0,8.300000000000011,0,Medium,High,High,No
4616,4616,4617,L51796,L,303.1,311.4,1829,24.5,159,0,0,0,0,0,0,8.299999999999955,0,Low,High,High,No
4617,4617,4618,M19477,M,303.1,311.4,1831,23.3,161,0,0,0,0,0,0,8.299999999999955,0,Low,High,High,No
4618,4618,4619,M19478,M,303.0,311.3,1335,53.6,164,1,0,1,0,0,0,8.300000000000011,1,High,Medium,High,No
4619,4619,4620,H34033,H,303.1,311.3,2056,19.7,167,0,0,0,0,0,0,8.199999999999989,0,Low,High,High,No
4620,4620,4621,L51800,L,303.1,311.3,1336,52.6,172,1,0,1,0,0,0,8.199999999999989,1,High,Medium,High,No
4621,4621,4622,L51801,L,303.0,311.2,1341,51.0,174,1,0,1,0,0,0,8.199999999999989,1,High,Medium,High,No
4622,4622,4623,M19482,M,303.0,311.1,1526,37.3,176,0,0,0,0,0,0,8.100000000000023,0,Medium,Medium,High,No
4623,4623,4624,L51803,L,303.0,311.1,1525,40.7,179,0,0,0,0,0,0,8.100000000000023,0,Medium,Medium,High,No
4624,4624,4625,M19484,M,303.0,311.1,1428,39.8,181,0,0,0,0,0,0,8.100000000000023,0,Medium,Medium,High,No
4625,4625,4626,L51805,L,303.0,311.2,1511,45.7,184,0,0,0,0,0,0,8.199999999999989,0,High,Medium,High,No
4626,4626,4627,L51806,L,303.0,311.2,1664,29.8,186,0,0,0,0,0,0,8.199999999999989,0,Medium,High,High,No
4627,4627,4628,M19487,M,303.0,311.2,1592,38.9,188,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,High,No
4628,4628,4629,M19488,M,303.0,311.1,1597,36.7,191,0,0,0,0,0,0,8.100000000000023,0,Medium,Medium,High,No
4629,4629,4630,L51809,L,303.0,311.2,1735,26.1,194,0,0,0,0,0,0,8.199999999999989,0,Medium,High,High,No
4630,4630,4631,L51810,L,302.9,311.2,1751,23.8,196,0,0,0,0,0,0,8.300000000000011,0,Low,High,High,No
4631,4631,4632,L51811,L,303.0,311.2,1383,44.6,198,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,High,No
4632,4632,4633,M19492,M,302.9,311.2,1330,53.7,200,1,0,1,0,0,0,8.300000000000011,1,High,Medium,High,No
4633,4633,4634,L51813,L,303.0,311.2,1382,50.5,203,0,0,0,0,0,0,8.199999999999989,0,High,Medium,High,No
4634,4634,4635,L51814,L,303.0,311.2,1755,30.4,205,0,0,0,0,0,0,8.199999999999989,0,Medium,High,High,No
4635,4635,4636,M19495,M,303.0,311.2,1614,35.7,207,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,High,No
4636,4636,4637,L51816,L,303.0,311.3,1466,43.0,210,0,0,0,0,0,0,8.300000000000011,0,Medium,Medium,High,No
4637,4637,4638,M19497,M,303.1,311.3,1847,24.7,212,0,0,0,0,0,0,8.199999999999989,0,Low,High,High,No
4638,4638,4639,L51818,L,303.1,311.3,1474,34.8,215,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,High,No
4639,4639,4640,L51819,L,303.1,311.3,1657,31.8,217,0,0,0,0,0,0,8.199999999999989,0,Medium,High,High,No
4640,4640,4641,L51820,L,303.1,311.2,1435,40.1,219,0,0,0,0,0,0,8.099999999999966,0,Medium,Medium,High,No
4641,4641,4642,H34055,H,303.1,311.3,1494,42.7,221,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,High,No
4642,4642,4643,L51822,L,303.2,311.4,1238,54.6,226,1,0,1,0,1,0,8.199999999999989,2,High,Low,High,No
4643,4643,4644,L51823,L,303.2,311.4,1324,54.2,228,1,0,1,0,1,0,8.199999999999989,2,High,Medium,High,No
4644,4644,4645,L51824,L,303.2,311.4,1514,41.2,230,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,High,No
4645,4645,4646,L51825,L,303.3,311.4,1732,25.6,232,0,0,0,0,0,0,8.099999999999966,0,High,High,High,No
4646,4646,4647,L51826,L,303.3,311.4,1497,46.0,234,1,1,0,0,0,0,8.099999999999966,1,High,Medium,High,No
4647,4647,4648,L51827,L,303.3,311.4,1958,21.5,0,0,0,0,0,0,0,8.099999999999966,0,Low,High,Low,No
4648,4648,4649,L51828,L,303.3,311.4,1630,32.5,2,0,0,0,0,0,0,8.099999999999966,0,Medium,Medium,Low,No
4649,4649,4650,M19509,M,303.3,311.4,1395,59.1,4,0,0,0,0,0,0,8.099999999999966,0,High,Medium,Low,No
4650,4650,4651,L51830,L,303.3,311.4,1658,30.5,7,0,0,0,0,0,0,8.099999999999966,0,Medium,High,Low,No
4651,4651,4652,L51831,L,303.2,311.4,1349,51.1,9,1,0,1,0,0,0,8.199999999999989,1,High,Medium,Low,No
4652,4652,4653,L51832,L,303.1,311.2,1452,52.9,11,0,0,0,0,0,0,8.099999999999966,0,High,Medium,Low,No
4653,4653,4654,M19513,M,303.1,311.1,1594,35.5,13,0,0,0,0,0,0,8.0,0,Medium,Medium,Low,No
4654,4654,4655,M19514,M,303.1,311.0,1510,47.6,16,0,0,0,0,0,0,7.899999999999977,0,High,Medium,Low,No
4655,4655,4656,L51835,L,303.1,311.1,1854,22.6,19,0,0,0,0,0,0,8.0,0,Low,High,Low,No
4656,4656,4657,L51836,L,303.1,311.2,1626,32.3,21,0,0,0,0,0,0,8.099999999999966,0,Medium,Medium,Low,No
4657,4657,4658,L51837,L,303.1,311.2,1628,35.2,23,0,0,0,0,0,0,8.099999999999966,0,Medium,Medium,Low,No
4658,4658,4659,L51838,L,303.1,311.2,1679,34.8,25,0,0,0,0,0,0,8.099999999999966,0,Medium,High,Low,No
4659,4659,4660,M19519,M,303.1,311.2,1489,44.5,27,0,0,0,0,0,0,8.099999999999966,0,Medium,Medium,Low,No
4660,4660,4661,L51840,L,303.2,311.2,1439,43.9,30,0,0,0,0,0,0,8.0,0,Medium,Medium,Low,No
4661,4661,4662,L51841,L,303.3,311.3,1350,48.1,32,1,0,1,0,0,0,8.0,1,High,Medium,Low,No
4662,4662,4663,H34076,H,303.3,311.2,1607,31.7,34,0,0,0,0,0,0,7.899999999999977,0,Medium,Medium,Low,No
4663,4663,4664,L51843,L,303.3,311.3,1389,53.9,39,0,0,0,0,0,0,8.0,0,High,Medium,Low,No
4664,4664,4665,M19524,M,303.3,311.3,1566,46.1,41,0,0,0,0,0,0,8.0,0,High,Medium,Low,No
4665,4665,4666,M19525,M,303.4,311.4,1307,54.0,44,1,0,1,0,0,0,8.0,1,High,Medium,Low,No
4666,4666,4667,M19526,M,303.3,311.5,1569,36.6,47,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,Low,No
4667,4667,4668,H34081,H,303.3,311.4,1651,30.6,50,0,0,0,0,0,0,8.099999999999966,0,Medium,High,Low,No
4668,4668,4669,H34082,H,303.3,311.4,1692,27.9,55,0,0,0,0,0,0,8.099999999999966,0,Medium,High,Low,No
4669,4669,4670,M19529,M,303.3,311.5,1373,47.3,60,1,0,1,0,0,0,8.199999999999989,1,High,Medium,Low,No
4670,4670,4671,L51850,L,303.2,311.4,1610,35.5,63,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,Low,No
4671,4671,4672,L51851,L,303.3,311.4,1511,43.4,65,0,0,0,0,0,0,8.099999999999966,0,Medium,Medium,Low,No
4672,4672,4673,L51852,L,303.3,311.5,1412,55.6,67,0,0,0,0,0,0,8.199999999999989,0,High,Medium,Low,No
4673,4673,4674,L51853,L,303.4,311.5,1501,36.2,69,0,0,0,0,0,0,8.100000000000023,0,Medium,Medium,Low,No
4674,4674,4675,L51854,L,303.4,311.5,1414,44.8,71,0,0,0,0,0,0,8.100000000000023,0,Medium,Medium,Low,No
4675,4675,4676,H34089,H,303.5,311.5,1629,33.5,73,0,0,0,0,0,0,8.0,0,Medium,Medium,Low,No
4676,4676,4677,L51856,L,303.4,311.5,1879,21.3,78,0,0,0,0,0,0,8.100000000000023,0,Low,High,Low,No
4677,4677,4678,H34091,H,303.5,311.6,1466,47.0,80,0,0,0,0,0,0,8.100000000000023,0,High,Medium,Low,No
4678,4678,4679,H34092,H,303.6,311.7,1476,40.1,85,0,0,0,0,0,0,8.099999999999966,0,Medium,Medium,Medium,No
4679,4679,4680,L51859,L,303.6,311.8,1695,30.7,90,0,0,0,0,0,0,8.199999999999989,0,Medium,High,Medium,No
4680,4680,4681,L51860,L,303.6,311.7,1491,39.8,92,0,0,0,0,0,0,8.099999999999966,0,Medium,Medium,Medium,No
4681,4681,4682,M19541,M,303.6,311.8,1659,34.7,94,0,0,0,0,0,0,8.199999999999989,0,Medium,High,Medium,No
4682,4682,4683,L51862,L,303.6,311.8,1567,31.7,97,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,Medium,No
4683,4683,4684,L51863,L,303.6,311.8,1736,32.9,99,0,0,0,0,0,0,8.199999999999989,0,Medium,High,Medium,No
4684,4684,4685,M19544,M,303.6,311.8,1421,44.8,101,1,0,0,0,0,0,8.199999999999989,0,Medium,Medium,Medium,No
4685,4685,4686,M19545,M,303.6,311.8,1627,30.8,104,0,0,0,0,0,0,8.199999999999989,0,Medium,Medium,Medium,No
4686,4686,4687,M19546,M,303.5,311.6,1562,34.2,107,0,0,0,0,0,0,8.100000000000023,0,Medium,Medium,Medium,No
4687,4687,4688,L51867,L,303.5,311.6,2183,17.0,110,0,0,0,0,0,0,8.100000000000023,0,Low,High,Medium,No
4688,4688,4689,L51868,L,303.5,311.6,1577,38.1,112,0,0,0,0,0,0,8.100000000000023,0,Medium,Medium,Medium,No
4689,4689,4690,M19549,M,303.4,311.5,1560,36.4,114,0,0,0,0,0,0,8.100000000000023,0,Medium,Medium,Medium,No
4690,4690,4691,M19550,M,303.4,311.5,1483,43.0,117,0,0,0,0,0,0,8.100000000000023,0,Medium,Medium,Medium,No
4691,4691,4692,L51871,L,303.5,311.5,1535,33.3,120,0,0,0,0,0,0,8.0,0,Medium,Medium,Medium,No
4692,4692,4693,M19552,M,303.4,311.4,1606,29.6,122,0,0,0,0,0,0,8.0,0,Medium,Medium,Medium,No
4693,4693,4694,M19553,M,303.4,311.5,1817,24.7,125,0,0,0,0,0,0,8.100000000000023,0,Low,High,Medium,No
4694,4694,4695,L51874,L,303.4,311.5,1424,50.8,128,0,0,0,0,0,0,8.100000000000023,0,High,Medium,Medium,No
